"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","Bill_pca1","Bill_pca2","sumpay","default.payment.next.month","age_new"
"13658",80000,2,3,2,2710,4000,5000,15525,81621,2493,0.8748757,0.07700322,-2,0,"2"
"13659",310000,2,3,2,5864,919,1696,5617,1657,4510,-1.522053,-0.01545511,-6,0,"2"
"13660",220000,2,2,2,107789,54539,1483,1808,94020,2581,2.065458,0.7996079,-1,0,"1"
"13661",80000,2,2,2,0,0,0,2345,2330,0,-1.424698,0.1963972,-6,0,"1"
"13662",5e+05,2,1,2,5000,10004,8000,3000,5000,8000,0.2152566,0.09573374,0,0,"2"
"13663",1e+05,2,1,1,3181,2628,2640,2897,3600,2500,1.152738,-0.34237,0,0,"2"
"13664",2e+05,1,1,1,4520,0,1115,1336,1878,0,-1.579775,-0.01315964,-6,1,"2"
"13665",20000,1,2,2,1171,2000,0,0,0,0,-1.481931,0.1110874,-4,0,"2"
"13666",20000,2,2,1,2734,1200,1077,3000,633,8000,0.09934093,0.6413088,0,0,"1"
"13667",80000,1,2,2,2612,2655,2214,2435,2669,16981,0.5403656,-0.2741873,0,0,"2"
"13668",110000,1,2,2,0,0,0,0,0,0,-1.427221,0.2735261,-8,0,"1"
"13669",1e+05,1,2,1,4600,3500,3400,3500,5000,3500,2.057063,-0.2604522,0,0,"2"
"13670",4e+05,1,5,1,69,188,188,177,2400,11320,-1.619014,-0.03902134,-5,0,"1"
"13671",320000,1,1,1,430,430,430,430,430,430,-1.642262,-0.0454211,-6,0,"2"
"13672",180000,1,2,2,5699,4300,4023,3785,3684,4000,2.954877,0.08323114,0,0,"1"
"13673",180000,2,2,2,2300,0,288,143,246,33,-1.474204,-0.02263606,2,0,"1"
"13674",30000,2,2,2,1600,2000,2000,614,924,0,-0.7568122,0.104907,0,1,"1"
"13675",30000,1,2,2,0,0,1000,900,0,1431,-1.122444,-0.08990133,12,1,"2"
"13676",240000,2,1,2,12067,10009,10000,10000,10000,30296,6.73939,-0.1078593,0,0,"2"
"13677",1e+05,2,1,2,4037,3000,3000,3000,3000,2600,1.035917,-0.1832685,2,0,"1"
"13678",90000,1,2,1,3600,2196,1027,1486,588,352,0.4620743,0.798925,0,0,"3"
"13679",20000,1,2,1,1485,1400,398,0,0,0,-1.038002,0.06521548,0,0,"1"
"13680",60000,1,2,2,2500,3114,1496,0,3500,0,-0.08992042,-0.2244294,8,1,"1"
"13681",90000,1,3,1,1400,0,2041,1007,1015,330,-0.7224855,0.0700618,6,0,"2"
"13682",80000,2,2,1,6458,3917,1819,2299,1909,3069,-1.52226,0.02037754,-5,0,"2"
"13683",5e+05,2,1,1,6371,5000,10051,7549,2102,50000,1.950675,1.375007,0,0,"2"
"13684",430000,1,1,2,15000,70000,3116,313094,10300,15000,4.068331,-3.217408,-1,0,"2"
"13685",130000,1,1,2,339,339,339,339,339,339,-1.645732,-0.04516681,-6,0,"1"
"13686",5e+05,2,2,1,1755,2988,11645,13237,303512,0,0.6416055,-2.71382,-6,0,"4"
"13687",350000,2,2,1,2750,1612,1017,24560,1000,917,-1.452742,-0.199026,-6,0,"2"
"13688",320000,1,1,2,2297,2203,3957,5557,3150,3056,-1.541129,-0.09874785,-6,0,"2"
"13689",160000,2,2,2,5300,7000,5600,5700,6400,6400,4.088816,-0.6652361,0,0,"1"
"13690",110000,1,1,2,3500,6748,5700,0,3200,5700,1.736976,0.09775761,4,1,"1"
"13691",60000,2,3,3,2088,1900,962,1100,1023,963,-0.2223933,0.2556392,0,0,"3"
"13692",260000,2,4,2,5000,5000,1137,5000,1085,5000,-0.6496224,-0.2664701,0,0,"2"
"13693",50000,1,1,1,2743,2668,1712,1762,1894,1670,0.3401197,-0.2271586,0,0,"3"
"13694",270000,1,2,2,10556,10050,8370,8510,8250,10671,7.708001,0.09775686,0,0,"2"
"13695",210000,1,1,1,1793,8242,12000,8534,11000,7500,-0.7339479,0.4485249,-3,0,"3"
"13696",20000,2,2,1,2200,3000,900,0,500,0,-0.9266762,-0.1432648,10,0,"1"
"13697",30000,2,2,2,0,2900,0,2787,0,1445,-0.5170456,-0.1654469,12,0,"3"
"13698",5e+05,2,1,1,1035,29944,10528,17907,3147,5011,-1.247739,-0.1569948,-6,0,"3"
"13699",360000,2,1,2,2251,5463,2251,1896,5117,7172,-1.382381,0.1024605,-4,0,"2"
"13700",90000,1,2,2,1079,1617,996,7904,1521,413,-1.555973,-0.08549462,-6,0,"1"
"13701",10000,2,2,2,1228,1000,197,1597,1430,1184,-1.393626,0.01258758,-1,0,"1"
"13702",2e+05,2,2,2,4762,3856,2753,2900,3000,2800,1.69912,-0.1143143,0,0,"2"
"13703",60000,1,2,2,0,0,1950,0,1000,0,-1.660749,-0.06330142,-6,0,"2"
"13704",80000,1,2,1,216,7741,500,1000,20000,1500,-1.31585,-0.285303,-3,0,"2"
"13705",5e+05,1,1,2,23008,20046,5075,5103,2646,20642,-0.8669161,-0.01606438,-3,0,"2"
"13706",50000,1,2,1,2108,2062,1710,1923,1512,1000,0.1936106,-0.2098305,-1,0,"1"
"13707",50000,2,2,2,1700,2156,1200,1010,1400,970,-0.3626077,0.1040959,0,0,"1"
"13708",2e+05,2,1,2,10382,4447,126476,700,0,860,-0.690208,-0.3917871,-6,0,"1"
"13709",470000,1,2,1,18000,10018,10000,10000,4771,6000,6.478177,1.390129,0,0,"2"
"13710",180000,2,3,1,4198,13935,11112,3182,1985,3276,-1.407862,-0.02337227,-6,0,"2"
"13711",240000,1,2,1,3000,2000,0,1790,1128,0,-1.254527,0.2565583,-1,0,"2"
"13712",2e+05,1,1,1,0,0,0,0,0,0,-1.563326,-0.05120541,12,1,"1"
"13713",20000,1,2,2,0,0,70,0,0,0,-0.9165935,-0.06226965,33,1,"2"
"13714",80000,2,2,2,2670,700,672,600,550,570,-1.1187,-0.1195318,2,1,"2"
"13715",30000,1,2,2,3000,1000,0,1000,2000,0,-1.257766,0.009098872,8,0,"3"
"13716",2e+05,2,1,2,0,0,3240,0,0,0,-1.60984,-0.07240373,-5,0,"2"
"13717",1e+05,2,2,1,0,1700,3000,40000,2500,2560,0.1733603,-0.249622,3,0,"2"
"13718",70000,2,3,1,2600,2000,2500,2500,2400,2500,0.5894023,-0.2720082,12,1,"1"
"13719",140000,1,2,1,0,0,0,0,0,0,-1.658659,-0.04421953,-9,0,"1"
"13720",30000,2,2,1,1600,1400,1600,1600,1600,1000,-0.5630942,-0.1732839,16,0,"1"
"13721",1e+05,2,2,2,3504,3500,3800,7500,0,3600,2.082803,-0.358842,2,1,"1"
"13722",60000,1,2,2,2014,1616,1566,1700,1600,1400,-0.09433338,-0.1260503,0,0,"2"
"13723",50000,2,1,2,5308,0,1170,2480,8047,4428,-1.500467,-0.04760303,-3,0,"1"
"13724",120000,2,1,1,0,0,0,0,150,974,-1.657631,-0.04549508,-12,0,"2"
"13725",50000,1,3,2,1008,1600,5087,4270,7881,1000,-1.252114,0.2162614,-4,0,"1"
"13726",3e+05,1,2,2,13007,11067,10026,10500,11080,10500,9.498602,-0.7683015,0,0,"1"
"13727",360000,2,1,1,1000,11000,0,0,0,37704,-1.510564,-0.03309208,-5,0,"2"
"13728",40000,2,2,1,2000,2500,1500,1500,4000,0,-0.6320615,-0.1661667,0,0,"2"
"13729",190000,2,2,2,19241,0,0,0,0,0,-1.445669,0.2182991,-9,0,"2"
"13730",30000,2,1,2,1300,2000,28000,800,501,553,-0.9163122,-0.3437855,0,0,"1"
"13731",280000,2,3,2,0,2292,1153,0,3076,4983,-1.601537,-0.0600764,3,1,"3"
"13732",30000,2,2,2,2011,5000,868,1092,3000,1500,-0.645762,-0.1057624,0,0,"1"
"13733",5e+05,2,1,1,10573,0,282562,11000,9572,8928,5.352609,-4.089507,-4,0,"2"
"13734",260000,2,1,2,5525,1390,2095,5361,15,1894,-1.535356,-0.06467574,-5,0,"2"
"13735",60000,2,2,1,2000,2000,1000,1000,2000,0,-0.8208997,-0.1304213,0,0,"3"
"13736",70000,2,3,1,1504,3000,0,1200,1200,1300,-0.4734155,-0.1781127,2,1,"2"
"13737",30000,1,2,2,4000,0,2000,0,5000,2000,-0.6220037,-0.1036167,10,0,"1"
"13738",3e+05,1,3,1,2855,3357,1965,4419,2509,1139,-1.532834,-0.03998803,-6,0,"2"
"13739",30000,2,2,2,1000,2201,0,2500,1001,6,-0.5991258,-0.1637167,12,0,"1"
"13740",40000,1,3,2,0,0,0,0,0,0,-1.56714,-0.05092597,32,1,"2"
"13741",80000,1,1,2,3000,3404,2000,4000,3000,5000,0.522789,-0.126437,0,0,"1"
"13742",50000,1,1,2,1565,7240,795,1000,673,647,-0.7883773,0.1403319,0,1,"2"
"13743",90000,2,1,1,15271,2000,30000,538,2716,652,-1.15119,-0.06927408,-4,0,"2"
"13744",260000,1,1,2,0,0,0,0,0,0,-1.563441,-0.05119703,12,1,"1"
"13745",1e+05,2,1,1,0,5000,0,5000,0,5000,-0.4907747,-0.2358134,11,1,"3"
"13746",280000,1,1,2,0,0,0,0,0,0,-1.658659,-0.04421953,-9,0,"2"
"13747",80000,2,2,1,1500,1049,0,0,0,0,-1.370915,0.2236968,-4,0,"1"
"13748",150000,2,2,2,6241,5000,4400,4500,9600,0,3.883287,-0.4516801,0,0,"1"
"13749",90000,2,2,2,7639,11336,1501,13278,10022,14045,-1.353253,-0.2412949,-4,0,"2"
"13750",130000,2,1,1,13,12454,30,21,5488,1725,-1.291979,-0.02207097,0,0,"2"
"13751",210000,1,2,2,8406,14307,6000,0,23960,1000,-1.14723,-0.2446209,-4,0,"2"
"13752",420000,2,1,2,1001,2400,100,62,1276,1500,-1.557324,-0.08675725,-1,0,"2"
"13753",5e+05,1,1,2,20000,12000,0,1095,856,50000,0.5264621,1.814286,-2,0,"2"
"13754",180000,1,1,2,0,1000,0,2000,1000,2000,-1.656116,-0.06385474,-7,1,"1"
"13755",150000,2,2,1,8021,5066,6000,5029,5016,5100,3.689579,-0.3427749,2,0,"2"
"13756",440000,1,1,2,3000,3000,2000,2150,3000,3000,0.2467163,-0.1133443,0,0,"1"
"13757",50000,1,1,2,2005,1323,840,713,727,701,-0.446046,0.3581622,0,0,"1"
"13758",140000,1,2,1,1300,3668,0,0,0,0,-1.60969,-0.005900022,-5,1,"1"
"13759",150000,1,1,2,5900,5019,4588,4500,5000,5000,2.396204,-0.02338782,0,0,"1"
"13760",150000,2,2,2,0,220,693,0,0,0,-1.649444,-0.04182788,-1,0,"1"
"13761",480000,1,6,2,0,0,0,0,0,0,-1.618457,0.01097435,-12,0,"3"
"13762",1e+05,2,1,2,3300,4300,3000,2626,2913,2600,1.516698,0.03154024,0,0,"2"
"13763",310000,2,1,2,5000,5000,3000,25000,3000,2000,0.5829251,0.2015531,0,0,"2"
"13764",280000,2,1,2,5000,5000,2000,2000,2000,2000,-0.1302765,0.255006,0,0,"1"
"13765",60000,1,2,2,1500,1500,1500,1500,1500,1500,-1.162304,-0.1465905,-1,1,"3"
"13766",160000,2,1,2,0,0,200,10199,303,0,-1.591434,-0.1193218,-7,0,"2"
"13767",90000,1,2,1,2919,3005,1700,1722,1414,1061,0.2543166,-0.1173139,0,0,"3"
"13768",50000,2,1,2,1254,435,1309,589,1210,1065,-1.611042,-0.03177501,-6,0,"1"
"13769",2e+05,2,2,1,2800,2000,2000,2000,2000,2000,0.2056041,-0.2555573,0,0,"1"
"13770",240000,1,2,2,17389,80167,15167,16000,13133,196084,15.63379,-0.2138846,0,0,"4"
"13771",2e+05,2,1,1,864,1198,6081,4203,3044,0,-1.550924,-0.1072061,-6,0,"2"
"13772",1e+05,2,2,2,3800,7,971,79681,2861,2698,1.128012,0.329748,-8,1,"1"
"13773",50000,2,1,2,2335,1629,500,500,1000,1000,-0.9006956,0.4796537,2,1,"1"
"13774",240000,2,1,2,1099,6430,1003,1003,1003,203,-1.600428,-0.03535743,-6,0,"1"
"13775",3e+05,2,1,2,227,10841,0,100,0,0,-1.523557,-0.06156878,-2,0,"1"
"13776",350000,2,3,1,0,54554,83288,3520,3330,21852,-0.5456616,-0.1683794,-2,0,"2"
"13777",50000,2,3,1,0,1424,1500,1677,1500,1500,-0.3784707,0.1742132,3,1,"1"
"13778",50000,2,2,1,2839,1438,1159,1035,1196,1007,-0.3903146,0.0632224,0,0,"2"
"13779",30000,2,2,2,1700,1100,1000,1200,1100,1200,-0.6809738,-0.1484124,12,1,"1"
"13780",50000,1,2,1,2640,2640,1500,1000,4702,36015,-1.618117,-0.1058775,-12,0,"3"
"13781",20000,2,2,1,1200,2000,1000,0,0,508,-1.312535,-0.1083655,7,1,"2"
"13782",270000,2,2,2,13600,8000,7000,10000,7000,10000,7.097827,0.5968047,0,0,"1"
"13783",380000,1,1,1,14651,12238,13479,13532,12015,11525,12.89981,-1.471016,2,1,"3"
"13784",10000,2,2,2,0,0,0,778,0,158,-1.349714,-0.06076307,18,1,"1"
"13785",80000,2,2,2,3034,3002,2093,1023,1000,1000,-1.438981,-0.002871662,0,0,"1"
"13786",240000,2,2,1,1800,1400,1400,1400,1400,0,-0.3487473,-0.1815737,12,1,"2"
"13787",280000,2,1,2,6445,5245,3800,3881,4069,4035,3.666576,1.111078,0,0,"2"
"13788",160000,1,1,2,2000,2000,6000,0,4200,2000,0.1508584,-0.303845,4,0,"2"
"13789",180000,2,1,2,3500,3500,3000,3000,2300,2400,1.181249,0.3413647,0,0,"1"
"13790",50000,2,2,1,1290,1500,0,1000,1000,1500,-1.461407,-0.04214628,2,0,"2"
"13791",50000,1,2,1,10005,5000,4800,1002,2000,2000,-0.530315,-0.08201171,0,0,"2"
"13792",20000,1,2,2,0,2040,0,526,532,1585,-1.10936,-0.0916332,7,0,"1"
"13793",20000,1,2,2,1471,1400,392,386,0,0,-1.060425,0.05438381,0,0,"2"
"13794",140000,1,1,2,3231,2290,3499,1800,2000,2000,0.4042149,0.2850217,0,0,"1"
"13795",360000,1,2,2,0,0,0,1090,7910,170027,-1.590852,-0.1266269,-9,0,"1"
"13796",180000,1,2,1,660,660,660,36906,1320,0,-1.230806,-0.1082043,-6,0,"3"
"13797",390000,1,1,1,3625,1600,3315,11645,4765,2171,-1.489381,-0.09986706,-10,1,"2"
"13798",30000,2,3,1,1700,1100,0,1030,1000,3330,-0.3825671,0.02751771,7,0,"2"
"13799",210000,2,1,1,0,0,0,0,0,0,-1.637336,-0.01494538,-10,0,"2"
"13800",20000,1,2,2,1300,2700,0,1000,1000,0,-1.317679,-0.1254049,2,0,"1"
"13801",450000,1,1,1,0,0,0,0,0,0,-1.653055,-0.03652593,-4,0,"2"
"13802",50000,1,3,1,0,0,0,0,0,0,-1.658659,-0.04421953,-9,0,"1"
"13803",50000,1,3,2,0,2000,1900,2007,2000,2012,0.2171314,-0.1906493,3,1,"3"
"13804",20000,1,2,2,1299,0,667,692,776,3730,-0.9172412,-0.09334933,6,1,"2"
"13805",2e+05,2,1,2,15617,3927,10549,32108,33181,8910,-0.9828728,-0.4208123,-6,0,"2"
"13806",230000,2,1,2,2963,1941,1534,1532,1565,1330,0.2723312,0.301073,0,0,"1"
"13807",50000,1,2,1,2572,2602,349,706,500,1000,-0.6797702,0.648558,2,1,"2"
"13808",50000,2,2,2,3189,1500,101,1590,0,194,-0.26841,0.2693561,8,0,"1"
"13809",50000,1,1,2,2500,2158,927,696,1000,374,-0.3580544,0.402948,0,0,"3"
"13810",20000,1,2,2,6097,547,0,1000,585,1000,-1.090921,-0.1375055,4,0,"1"
"13811",40000,1,1,1,2000,1000,0,2000,0,2000,-1.161587,-0.114488,12,0,"3"
"13812",1e+05,1,1,2,390,508,0,4580,2274,0,-1.602712,-0.08782399,-6,0,"1"
"13813",150000,2,2,1,10004,10009,8014,5008,5012,5000,3.757469,0.1106582,0,0,"2"
"13814",240000,1,1,1,1500,2000,1500,0,1700,700,-0.9980953,-0.1524539,4,0,"2"
"13815",360000,1,2,1,3589,2280,0,0,0,0,-1.608281,-0.02424716,-6,0,"2"
"13816",130000,1,1,2,5500,6000,4000,4000,4000,3800,2.749644,0.1652222,0,0,"2"
"13817",50000,2,2,2,3500,2500,1980,3500,1000,0,-1.096611,-0.02175008,4,0,"1"
"13818",160000,1,2,1,1626,1334,884,758,763,942,-0.8900865,-0.1390117,0,0,"3"
"13819",340000,2,2,1,75113,2047,766,77,0,394,-0.03703276,0.7430606,0,0,"2"
"13820",20000,1,3,2,2700,2300,2100,0,5000,0,-1.575321,-0.02741939,-3,1,"1"
"13821",60000,1,3,2,1500,1500,2000,1500,2000,2000,-0.7273582,-0.1424229,0,0,"3"
"13822",220000,2,2,1,10000,9200,6300,6200,6600,9000,5.869621,0.3172056,0,0,"2"
"13823",280000,2,1,1,2816,10802,13000,10041,282,7501,-1.291886,-0.1990507,-4,1,"2"
"13824",60000,1,2,1,2319,1887,1500,1500,1300,1200,0.1792251,0.23311,0,0,"1"
"13825",230000,1,1,1,7300,4160,2308,2300,2223,2304,2.777534,1.884768,2,1,"2"
"13826",120000,2,3,0,258,0,0,1344,929,599,-1.624764,-0.03573453,-6,0,"2"
"13827",240000,2,1,2,18428,15000,0,0,300,350,-1.140944,0.008578155,-3,0,"1"
"13828",420000,2,1,1,2916,1985,6860,1822,4249,444,-1.524597,-0.07133733,-7,0,"1"
"13829",230000,2,2,2,0,0,1255,80158,3107,2857,-0.2651188,-0.9401129,-4,0,"2"
"13830",30000,2,1,2,0,1331,49,5,5363,8,-0.9641273,0.3303156,2,1,"1"
"13831",210000,2,2,1,6006,5005,8500,4392,4000,4000,3.151931,-0.05121251,0,0,"1"
"13832",250000,1,1,2,2500,2500,2000,2000,3000,4100,0.4176552,-0.273649,0,0,"1"
"13833",70000,2,2,1,2000,1999,2181,1900,2000,2142,0.4069704,-0.144413,0,0,"2"
"13834",20000,2,2,2,1415,1400,421,6000,3000,13000,-0.9221916,-0.07383233,0,0,"2"
"13835",130000,1,3,1,4600,4871,3500,3500,3500,3100,2.259682,0.292636,0,0,"2"
"13836",460000,1,1,1,12000,12850,16700,11200,12000,11080,10.65368,-1.064331,0,0,"2"
"13837",170000,2,2,2,0,0,0,0,0,0,-1.629771,-0.004559025,-8,0,"1"
"13838",2e+05,1,2,2,7631,3803,1271,1489,1260,1373,-1.522691,0.04299722,-6,0,"2"
"13839",70000,1,3,1,1500,2000,2000,15000,3000,0,-0.1365967,-0.4327038,6,1,"2"
"13840",2e+05,2,1,1,0,110,11946,21000,110,0,-1.347302,-0.3167054,-2,1,"2"
"13841",20000,2,2,2,0,0,0,0,0,0,-1.658659,-0.04421953,-9,1,"1"
"13842",2e+05,1,3,2,7048,6000,6000,5800,6000,6000,4.869973,-0.02455999,0,0,"3"
"13843",250000,1,2,2,9076,9007,9031,9000,10011,9008,7.54969,-0.7817588,2,1,"2"
"13844",50000,1,2,1,2000,2000,1150,2000,1000,1000,-0.8800057,0.2682291,0,0,"2"
"13845",30000,2,2,2,1448,2211,2000,1626,1049,11,-0.5577369,-0.1992584,6,0,"1"
"13846",50000,1,1,1,2300,1440,1000,1000,2000,560,-0.3662859,0.3965746,-1,0,"2"
"13847",90000,1,3,1,1250,1900,600,747,599,775,-1.062903,-0.1301609,0,0,"2"
"13848",360000,1,1,2,0,0,0,0,0,0,-1.644649,-0.02498553,-4,0,"2"
"13849",290000,2,2,1,6,0,1223,1276,0,1190,-1.641496,-0.0568408,-4,0,"2"
"13850",170000,1,1,2,6808,4625,3510,9100,0,3500,3.301657,0.8256644,2,0,"1"
"13851",290000,2,1,1,2682,470,119685,0,9780,2412,0.2525475,-1.123162,-4,0,"3"
"13852",30000,1,3,2,0,2000,1100,1100,1042,917,-0.6591515,-0.06612483,3,1,"2"
"13853",250000,2,1,1,6720,23393,6000,0,3000,18148,-1.268455,-0.06217012,-3,0,"1"
"13854",210000,1,3,2,4268,5000,3000,3500,3500,3000,1.676849,0.3049866,0,0,"2"
"13855",360000,2,1,1,0,0,0,0,0,0,-1.658659,-0.04421953,-9,1,"1"
"13856",120000,2,2,1,2015,2200,39000,2500,2400,2250,0.7317881,-0.3233861,0,0,"2"
"13857",170000,1,1,2,0,0,0,0,0,0,-1.658659,-0.04421953,-12,1,"1"
"13858",20000,1,3,2,0,0,0,0,1650,0,-1.580265,-0.01698281,3,0,"3"
"13859",80000,1,2,1,3700,1600,1600,1610,1866,1200,0.5658483,0.2161887,0,0,"1"
"13860",2e+05,2,2,1,2239,316,2681,3486,2296,3413,-1.575083,-0.06827013,-6,0,"2"
"13861",150000,2,1,2,2003,2000,3419,13,2088,9,-0.2844281,-0.1363452,4,0,"2"
"13862",110000,2,3,1,67431,2378,2458,2530,2338,1473,0.5929037,-0.6050599,0,1,"2"
"13863",180000,2,2,2,390,5248,5,780,467,3513,-1.585429,-0.05182972,-5,0,"1"
"13864",520000,2,3,1,2728,415552,14000,14005,14000,15200,8.861123,-6.738227,-5,0,"2"
"13865",20000,1,3,1,1000,2700,0,850,850,850,-1.10045,-0.1306056,8,1,"2"
"13866",180000,2,2,2,7433,7184,7184,7344,7184,7184,-1.380744,-0.06189443,-6,0,"2"
"13867",30000,1,3,1,1858,390,780,0,390,0,-1.628119,-0.03065165,-5,0,"2"
"13868",380000,2,1,1,11000,9000,15000,0,8000,8000,6.375994,-0.1284534,2,0,"2"
"13869",160000,2,1,2,0,0,0,0,0,0,-1.630752,-0.005905405,-10,0,"2"
"13870",220000,1,1,2,316,632,316,0,316,632,-1.54505,0.08830285,-4,0,"2"
"13871",250000,1,1,2,5000,5000,3500,4000,4000,5000,2.03654,-0.02023611,0,0,"1"
"13872",330000,1,1,1,569,817,6976,7645,2188,7,-1.550194,-0.2152101,-4,0,"3"
"13873",50000,1,2,2,25000,2010,796,957,1175,0,-0.3948069,0.07666065,2,0,"1"
"13874",340000,2,1,2,15904,30000,20000,50000,20000,10000,-0.1798466,-0.889144,-2,0,"2"
"13875",180000,2,2,1,5024,4300,3500,4000,4000,3650,2.054162,-0.2239196,0,0,"2"
"13876",30000,1,1,2,2000,1339,849,1125,1043,0,-0.6323044,-0.09410725,0,1,"2"
"13877",10000,1,3,2,0,2310,0,1000,500,335,-1.327266,-0.07212694,7,0,"2"
"13878",120000,2,2,1,396,396,2707,3247,396,595,-1.608253,-0.07371029,-6,0,"2"
"13879",250000,2,2,2,0,0,0,0,0,0,-1.658659,-0.04421953,-9,1,"2"
"13880",2e+05,2,1,2,16021,1005,185,6482,2731,3974,-1.348439,0.005606986,-4,0,"2"
"13881",5e+05,2,1,2,12475,12650,11354,11545,12000,11000,10.23469,-1.236205,0,1,"2"
"13882",90000,2,1,2,0,1500,550,529,531,550,-1.273109,-0.09421526,3,1,"1"
"13883",80000,1,3,2,1467,2000,1000,2000,3000,0,-1.218899,-0.1708685,0,0,"2"
"13884",740000,2,2,1,8229,1487,15754,9012,25596,7003,-1.253777,-0.3168267,-3,1,"2"
"13885",3e+05,1,1,2,0,0,0,0,0,0,-1.658659,-0.04421953,-9,1,"2"
"13886",210000,1,3,1,800,850,2340,2380,2694,1530,-1.589491,-0.07353743,-12,0,"2"
"13887",230000,1,1,1,30580,5739,5799,7690,17914,360,-1.212901,-0.03647531,-6,0,"2"
"13888",270000,1,3,2,3500,4000,1000,1000,63000,3000,0.9819169,1.392575,0,0,"3"
"13889",270000,2,1,2,3000,5000,3300,1337,1500,1000,0.1649071,0.1520773,0,0,"2"
"13890",180000,2,1,2,2647,735,2414,256,3858,275,-1.594111,-0.06871581,-7,0,"1"
"13891",280000,2,2,2,0,12356,11079,1447,10310,290,-1.299161,-0.2288555,-4,0,"1"
"13892",50000,1,2,2,1737,1300,668,8000,1000,3100,-0.8357763,0.0603542,0,0,"3"
"13893",20000,2,2,2,1600,0,600,847,670,483,-0.9107561,-0.1048076,6,1,"1"
"13894",170000,2,3,1,7020,7005,7000,6000,6000,6000,3.331647,-0.230821,0,0,"3"
"13895",3e+05,2,2,1,5785,6163,4728,3811,3830,3970,3.251143,0.2726989,0,0,"2"
"13896",20000,1,2,1,0,1000,1000,0,0,450,-1.612303,-0.05319871,5,1,"3"
"13897",110000,2,2,2,1500,3000,2000,2000,0,93665,-1.462577,-0.1237898,4,1,"2"
"13898",80000,1,2,1,967,0,3012,0,1569,1396,0.1574902,-0.1978528,10,0,"3"
"13899",80000,2,1,2,2519,1838,1434,1015,1505,663,0.2245416,0.4234632,0,0,"1"
"13900",60000,2,2,1,7296,1903,19513,759,851,390,-0.4018002,0.5363141,-1,0,"3"
"13901",30000,1,2,2,1270,1300,1000,1000,800,1000,-1.045513,-0.04688921,0,0,"1"
"13902",40000,1,1,2,10000,92,15000,0,3000,4000,-0.9831461,0.08710974,6,0,"1"
"13903",180000,2,3,1,2602,498,498,1835,10000,380,-1.546477,-0.1373536,-4,1,"2"
"13904",290000,1,2,1,0,0,0,0,0,0,-1.658659,-0.04421953,-9,0,"3"
"13905",50000,2,1,2,700,2062,969,700,1500,1500,-0.5998479,-0.13392,11,1,"1"
"13906",150000,2,1,2,14045,1030,5183,0,2392,7007,-1.287825,-0.06770033,-3,0,"2"
"13907",50000,1,2,1,2055,1000,523,18868,806,968,-0.5139372,0.4906478,-1,0,"2"
"13908",20000,1,2,1,1739,1453,691,512,1430,0,-0.9585106,0.01456105,0,0,"2"
"13909",180000,2,1,2,7400,6000,6100,6200,6200,6300,4.65057,-0.6755182,12,0,"1"
"13910",360000,1,1,2,4318,2740,2050,2736,5273,5105,-1.377789,0.1556926,-6,0,"1"
"13911",90000,2,3,1,3200,3114,3000,3100,3100,3500,1.612045,-0.2627532,0,1,"2"
"13912",450000,1,1,1,80191,37417,22080,20926,13337,88744,-0.4559143,0.3798128,-12,0,"3"
"13913",140000,1,1,2,0,0,0,0,0,0,-1.658659,-0.04421953,-9,0,"1"
"13914",4e+05,2,1,2,426,426,27926,27500,430,3504,-1.447866,-0.1238339,-6,0,"1"
"13915",50000,2,2,1,0,6024,5428,6170,0,0,-1.549799,-0.04887313,-3,0,"1"
"13916",420000,2,2,1,16000,15000,182781,99000,13000,35000,10.93798,1.691,0,0,"3"
"13917",390000,2,1,2,10800,9110,10000,9200,9000,15000,7.694881,-0.753223,0,1,"2"
"13918",2e+05,2,2,1,33000,18000,9900,13650,10500,9900,-0.8985216,0.2952501,-12,0,"2"
"13919",130000,1,1,2,10000,5000,4000,4000,7500,8200,1.584055,0.4625883,0,0,"1"
"13920",360000,2,1,2,3000,1000,1000,390,3540,390,-1.600199,-0.04854133,-6,0,"2"
"13921",290000,1,2,1,7800,7839,4706,5400,4604,4900,4.190046,0.4210199,0,0,"3"
"13922",120000,2,2,2,4200,4100,4100,10000,4560,0,2.795242,-0.5012958,2,0,"1"
"13923",40000,2,1,2,1933,1600,3000,0,1500,1500,-0.2448649,-0.187201,2,1,"1"
"13924",5e+05,1,1,1,31305,43864,6453,49470,3723,103686,-0.7563184,-0.1462165,-7,0,"2"
"13925",150000,2,1,1,30745,4975,5017,2914,1250,4734,-1.309734,0.2387062,-12,0,"2"
"13926",240000,2,1,2,14,2236,3166,0,3326,490,-1.570053,-0.07090344,-2,1,"1"
"13927",80000,1,3,2,1199,1461,535,700,500,0,-1.228502,-0.08594626,0,0,"2"
"13928",220000,2,1,1,3340,840,3,1859,2134,1648,-1.591153,-0.02016843,-10,0,"3"
"13929",110000,2,1,1,0,0,0,163,63755,2000,-1.220458,-0.5875196,-11,0,"2"
"13930",220000,2,2,1,4151,16992,5225,2000,1000,83020,-0.385243,0.511362,0,0,"3"
"13931",1e+05,2,2,2,0,1531,4886,1799,0,0,-1.636805,-0.05359583,-5,0,"2"
"13932",70000,2,3,1,3000,2000,295,1000,2000,1000,-1.313122,-0.08524768,0,0,"2"
